"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"SORCBUS","199012","3.635","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199013","54.724","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199101","3.058","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199102","3.296","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199103","4.542","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199104","5.006","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199105","5.526","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199106","5.576","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199107","5.853","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199108","5.793","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199109","5.283","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199110","4.815","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199111","3.95","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199112","3.749","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199113","56.448","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199201","3.168","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199202","3.415","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199203","4.705","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199204","5.185","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199205","5.724","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199206","5.776","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199207","6.063","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199208","6","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199209","5.473","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199210","4.988","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199211","4.092","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199212","3.884","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199213","58.473","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199301","3.257","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199302","3.511","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199303","4.837","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199304","5.332","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199305","5.886","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199306","5.939","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199307","6.235","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199308","6.17","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199309","5.627","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199310","5.129","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199311","4.207","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199312","3.993","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199313","60.122","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199401","3.346","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199402","3.607","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199403","4.97","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199404","5.478","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199405","6.047","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199406","6.102","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199407","6.405","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199408","6.339","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199409","5.781","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199410","5.269","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199411","4.322","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199412","4.103","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199413","61.77","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199501","3.398","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199502","3.663","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199503","5.047","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199504","5.562","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199505","6.141","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199506","6.196","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199507","6.504","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199508","6.437","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199509","5.871","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199510","5.351","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199511","4.389","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199512","4.166","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199513","62.725","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199601","3.429","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199602","3.697","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199603","5.093","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199604","5.614","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199605","6.197","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199606","6.253","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199607","6.564","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199608","6.496","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199609","5.925","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199610","5.4","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199611","4.429","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199612","4.205","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199613","63.302","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199701","3.383","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199702","3.647","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199703","5.025","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199704","5.539","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199705","6.114","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199706","6.169","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199707","6.477","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199708","6.409","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199709","5.846","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199710","5.328","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199711","4.37","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199712","4.148","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199713","62.456","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199801","3.346","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199802","3.607","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199803","4.97","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199804","5.478","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199805","6.047","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199806","6.102","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199807","6.406","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199808","6.339","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199809","5.782","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199810","5.269","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199811","4.322","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199812","4.103","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199813","61.772","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199901","3.27","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199902","3.525","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199903","4.856","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199904","5.353","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199905","5.909","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199906","5.962","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199907","6.259","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199908","6.194","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199909","5.649","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199910","5.149","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199911","4.223","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199912","4.009","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","199913","60.358","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200001","3.126","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200002","3.37","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200003","4.643","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200004","5.117","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200005","5.649","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200006","5.7","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200007","5.984","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200008","5.922","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200009","5.401","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200010","4.923","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200011","4.038","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200012","3.833","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200013","57.707","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200101","2.989","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200102","3.222","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200103","4.439","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200104","4.893","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200105","5.401","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200106","5.45","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200107","5.721","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200108","5.662","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200109","5.164","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200110","4.706","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200111","3.861","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200112","3.665","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
"SORCBUS","200113","55.172","2","Solar Energy Consumed by the Residential Sector","Trillion Btu"
